,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
462,"Władysław Szpilman (Adrien Brody) es un pianista polaco de origen judío que trabaja en la radio de Varsovia cuando da comienzo la invasión nazi de Polonia el 1 de septiembre de 1939, Después de que la estación de radio donde estaba trabajando sea bombardeada, Szpilman llega a su casa, donde se entera de que el Reino Unido y Francia le han declarado la guerra a Alemania. Creyendo que la guerra se acabará pronto, él y su familia se alegran por la noticia y la celebran con una gran cena.",5,5_jones_meer_nazis_judíos,"['jones', 'meer', 'nazis', 'judíos', 'nazi', 'hitler', 'alemanes', 'judío', 'alemán', 'resistencia']","Durante la Segunda Guerra Mundial Rick Blaine (Humphrey Bogart), un estadounidense cínico y amargado, expatriado por causas desconocidas, administra el local nocturno más popular de Casablanca (Marruecos), el «Café de Rick». Este es un lugar exclusivo y un antro de juego que atrae una clientela variada: gente de la Francia de Vichy, oficiales de la Alemania nazi, asilados políticos y ladrones. A pesar de que Rick asegura ser neutral en todos los campos, se revelará más tarde su participación en el tráfico ilegal de armas hacia Abisinia —que tendría como objetivo combatir la invasión italiana de 1935— y en la guerra civil española, del lado republicano.",jones - meer - nazis - judíos - nazi - hitler - alemanes - judío - alemán - resistencia,1.0,False
463,"Rachel Lapp es una mujer de la comunidad amish de Pensilvania que, junto a su pequeño hijo Samuel, realiza un viaje en tren para visitar a una pariente. Durante un transbordo en Filadelfia, el niño va al baño de la estación y allí es testigo casual del asesinato de un policía que iba de incógnito, Zenovich. Luego él informa de lo ocurrido y la policía llega al lugar. El inspector asignado al caso del asesinato de Zenovich es John Book. ",2,2_policía_valjean_merrick_prisión,"['policía', 'valjean', 'merrick', 'prisión', 'cogburn', 'malcolm', 'stallworth', 'hospital', 'martin', 'hampton']","En el oeste de Texas, en junio de 1980, todo está desolado y es un país abierto. El investigador de homicidios Ed Tom Bell (Tommy Lee Jones) lamenta el aumento de la violencia en una región en la que, como su padre y su abuelo antes que él, se ha vinculado a la oficina del sheriff.",policía - valjean - merrick - prisión - cogburn - malcolm - stallworth - hospital - martin - hampton,0.3072253105042834,False
464,"La película se centra en un grupo de médicos de un campamento estadounidense que atiende a los heridos en batalla durante la guerra de Corea, el MASH 4077 (Hospital Quirúgico Móvil del Ejército, por sus siglas en inglés). El argumento central expone el día a día de ese grupo de médicos durante la guerra. Está narrada con un humor ácido e irreverente, en consecuencia con lo que parece guiar la narrativa de todo el film: derribar los idealismos en torno a la grandiosa moral de la que se ufana el Ejército estadounidense. ",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.29643677230595955,False
465,"En 1787, la fragata británica Bounty comienza un viaje a Tahití para trasladar un cargamento de árbol del pan a Jamaica. El orgullo y la ambición del capitán Bligh (Trevor Howard) llevan a la tripulación a luchar contra su trato despótico, al tiempo que lo hace también contra el hambre y contra las inclemencias del mar. ",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.532548104152196,False
466,"Erica Benton (Jill Clayburgh), una adinerada mujer de Nueva York, lleva una vida perfecta hasta que su marido, un agente de profesión, Martin Benton (Michael Murphy) la abandona por una mujer más joven. Erica se enfrenta a su situación de volver a ser soltera, y debe pasar por períodos de confusión, pena y rabia. A medida que avanza su vida, afianza sus lazos con algunas amistades y se encuentra inspirada, e incluso más feliz por su renovada libertad. Erica finalmente encuentra el amor con un artista británico (Alan Bates), un hombre rudo, pero a la vez sensible.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.5396423481005069,False
467,"La película narra un año en la vida de una familia profesional en la colonia Roma de la Ciudad de México, a principios de los años 1970 (según el guion, entre el 3 de septiembre de 1970 y el 28 de junio de 1971[9]​). Cleo es una empleada doméstica en la casa de Sofía, quien vive con Antonio, sus cuatro hijos pequeños, la madre de Sofía, Teresa, y otra empleada, Adela. Ambas empleadas son de origen indígena, oaxaqueñas, y hablan tanto español como su lengua materna, el mixteco. Antonio, médico, sale para una conferencia en Quebec, Canadá. Entre las escenas de la vida de Cleo con la familia, su limpieza, cocinar, llevar a los niños a la escuela, servirles la comida, acostar a los niños y despertarlos, se hace evidente que el matrimonio de Sofía y Antonio es tenso. Después de un breve regreso, Antonio se va otra vez a Quebec por unas semanas.",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,1.0,False
468,"La película cuenta la historia de Mia, una empleada de un bar que aspira a ser actriz y Sebastian, un pianista de jazz desempleado con grandes ambiciones.[11]​ A pesar de sus diferencias y sus distintas personalidades, gracias a una serie de acontecimientos sus caminos acabarán cruzándose.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.5014486081025682,False
469,"Basada en la trilogía de novelas por Charles Nordhoff y James Norman Hall sobre el motín a bordo de la ""Bounty"", la película relata el viaje del barco a Tahití para recoger retoños del árbol del pan con la finalidad de ser plantados en las colonias británicas de las Indias Occidentales y proveer de alimento barato a los esclavos. Pero durante el viaje la actitud tiránica del capitán Bligh (Charles Laughton) convierte el viaje en algo insoportable para la tripulación. El primer oficial Fletcher Christian (Clark Gable) no está de acuerdo con la estricta aplicación de la disciplina que hace el capitán, ya que considera que resulta nefasta para la moral de los marineros, cuya vida es de por sí bastante dura. El contraste entre la vida paradisíaca en Tahití y el regreso a la rutina de a bordo desemboca en un motín dirigido por Christian, que regresa a Tahití con la Bounty abandonando a Bligh y unos cuantos de sus fieles en una chalupa en alta mar. Bligh, al que hasta ahora conocíamos como pésimo gestor de recursos humanos, se revela como un magnífico navegante y un tipo corajudo capaz de llevar el pequeño bote hasta el lejano puerto de Timor. Bligh regresa a Tahití a bordo del ""Pandora"" para ajustar las cuentas con los amotinados, pero Christian avista el barco y prepara la Bounty para zarpar de Tahití... conseguirán escapar?",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.5373914783784273,False
470,"El 11 de mayo de 1941, el boxeador y piloto aficionado Joe Pendleton (Robert Montgomery), cariñosamente conocido como ""el Púgil Volador"", pilota su pequeña aeronave hasta su próximo combate en Nueva York, pero sufre un grave accidente cuándo se rompe un cable de control. Su alma es ""rescatada"" por 7013 (Edward Everett Horton), un ángel oficioso que supuso que Joe no podría haber sobrevivido. El representante de Joe, Max ""Pop"" Corkle (James Gleason), incineró su cuerpo. En un lugar más allá de la vida, los registros muestran que su muerte fue una equivocación; se supone que vivirá 50 años más. El ángel superior, el señor Jordan (Claude Rains), confirma esta situación, pero como ya no hay cuerpo, Joe tendrá que tomar un cadáver muerto recientemente. El señor Jordan le explica que un cuerpo es sólo algo que se desgasta, como un abrigo; pero por dentro, Joe todavía sería el mismo. Joe insiste en que sea alguien en buena forma física, porque quiere continuar su carrera de boxeo. ",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.25064683219294626,False
471,"El soldado Prewitt (Montgomery Clift) es trasladado en 1941 a Hawái. Su nuevo capitán (Philip Ober) sabe que es un buen boxeador y quiere que luche representando a la compañía. Sin embargo, Prewitt ha dejado el boxeo y se niega a participar porque en un entrenamiento golpeó a su compañero con tan mala suerte que lo dejó ciego. El capitán da orden a sus subordinados de que le hagan la vida imposible, con la idea de que cambie de parecer. Entretanto, el sargento Warden (Burt Lancaster) comienza a verse con la esposa del capitán, Karen (Deborah Kerr), dispuesta a entablar una relación con otro hombre debido a los problemas en su matrimonio. Durante esta relación se da la famosa escena del baño de Karen y Warden en la playa. Maggio (Frank Sinatra), el amigo de Prewitt, tiene un enfrentamiento con uno de los sargentos (Ernest Borgnine) -un cruel carcelero que le promete vengarse si lo encierran-. Por la riña le imponen un castigo de seis meses. Allí es tratado con saña por ese sargento pero escapa y muere. Prewitt reta al vengativo guardián en una lucha a muerte con arma blanca en una callejuela, donde lo mata, aunque él también resulta herido de cierta gravedad. Mientras, Prewitt se había enamorado de una empleada del club, Alma (Donna Reed), que lo esconde y cuida. Sin que nadie sospeche nada, se da el ataque de los japoneses a Pearl Harbor. Durante él y debido a las medidas de seguridad impuestas, Prewitt, que desea incorporarse a su unidad a pesar de estar herido, no se detiene cuando se lo ordena un soldado y éste lo mata. Acaba la película con Karen y Alma en el barco que las va a llevar a la parte continental de USA.",3,3_kuribayashi_capitán_kaffee_soldados,"['kuribayashi', 'capitán', 'kaffee', 'soldados', 'schofield', 'coronel', 'teniente', 'marina', 'alemán', 'soldado']","En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",kuribayashi - capitán - kaffee - soldados - schofield - coronel - teniente - marina - alemán - soldado,1.0,False
